Level	Rule Name	Subject	Property	Value
INFO	lowercase_definition	NBO:0000153	IAO:0000115	\"Paternal behavior related to the brining up his offspring.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000155	IAO:0000115	\"Behavior related to the parent's tendency to collect stray offspring and return them to a defined location.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000161	IAO:0000115	\"Behavior related to all sleep stages in the circadian sleep/wake cycle other than REM sleep.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000162	IAO:0000115	\"Duration of REM sleep.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000164	IAO:0000115	\"Duration of REM sleep.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000166	IAO:0000115	\"Endogenously driven roughly 24-hour cycle in biochemical, physiological, or behavioral processes.\" [GOC:bf]	
INFO	lowercase_definition	NBO:0000170	IAO:0000115	\"Behavior related with the ability of an organism's ability to store, retain, and recall information and experiences.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000171	IAO:0000115	\"Learning by associating a stimulus (the cause) with a particular outcome (the effect).\" [Wikipedia:Learning#Associative_learning]	
INFO	lowercase_definition	NBO:0000176	IAO:0000115	\"A behavioral process whose outcome is a relatively long-lasting adaptive behavioral change whereby an organism modifies innate vocalizations to imitate or create new sounds.\" [GO:0042297]	
INFO	lowercase_definition	NBO:0000177	IAO:0000115	\"A decrease in a behavioral response to a repeated stimulus.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000178	IAO:0000115	\"Gradual decrease in behavioral responses with repeated encounters of a particular stimulus, which proves of no consequence.\" [wikipedia:Habituation]	
INFO	lowercase_definition	NBO:0000179	IAO:0000115	\"An increase in behavioral responses following repeated applications of a particular stimulus.\" [wikipedia:Sensitization]	
INFO	lowercase_definition	NBO:0000180	IAO:0000115	\"A type of memory that allows the recall of something from several seconds to as long as a minute.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000181	IAO:0000115	\"This type of memory, lasting hours to months, critically depends on a transfer of the information from short term memory using repeated rehearsal.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000182	IAO:0000115	\"Report great detail about a complex stimulus immediately following its presentation. This ability forms within a few tens of milliseconds and decays again rapidly within a few hundred milliseconds.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000183	IAO:0000115	\"A memory that last for months to lifetime.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000184	IAO:0000115	\"A type of memory that allows the recall of something from minutes to several hours.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000185	IAO:0000115	\"Ability to become conscious of, or declare, facts and experiences.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000186	IAO:0000115	\"Ability to consciously recall knowledge of facts that are independent of a specific time and place.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000187	IAO:0000115	\"Ability to explicitly recall information about a specific event that has occurred at a specific time and place.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000188	IAO:0000115	\"Non-declarative memory type of memory, which does not need to involve conscious awareness in the act of recollection.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000190	IAO:0000115	\"Consolidating a specific motor task into memory through repetition.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000191	IAO:0000115	\"A type of memory associated with emotional experiences.\" [wikipedia:http\://www.scholarpedia.org/article/Emotional_memory]	
INFO	lowercase_definition	NBO:0000192	IAO:0000115	\"Remembering to perform an intended action.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000193	IAO:0000115	\"Remembering to perform an intended action in respect to a particular event.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000194	IAO:0000115	\"Remembering to perform an intended action in respect to a particular time reference.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000195	IAO:0000115	\"A type of memory for particular events within one's own life.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000196	IAO:0000115	\"Ability to store and retrieve previously experienced visual sensations and perceptions when the stimuli that originally evoked them are no longer present.\" [wikipedia:Visual_memory]	
INFO	lowercase_definition	NBO:0000198	IAO:0000115	\"The ability to recall images, sounds, or objects in memory with extreme precision and in abundant volume.\" [wikipedia:Eidetic_memory]	
INFO	lowercase_definition	NBO:0000199	IAO:0000115	\"Ability to orient oneself in space, to recognize and follow an itinerary, or to recognize familiar places.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000200	IAO:0000115	\"An implicit memory effect in which exposure to a stimulus influences response to a later stimulus.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000202	IAO:0000115	\"A type of priming where the prime and the target are from the same semantic category and share features.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000203	IAO:0000115	\"A type of priming where the target is a word that has a high probability of appearing with the prime, and is \\"associated\\" with it but not necessarily related in semantic features.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000205	IAO:0000115	\"A type of priming based on the meaning of a stimulus and is enhanced by semantic task.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000206	IAO:0000115	\"A type priming based on the form of the stimulus and is enhanced by the match between the early and later stimuli.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000207	IAO:0000115	\"Change in the responsiveness of a sensory system when confronted with a constant stimulus.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000208	IAO:0000115	\"A form of associative learning that requires an unconditional reflex, where an unconditional stimulus (US)brings about an automatic, unlearned (unconditional) response (UR). If a neutral stimulus (NS) tends to precede it, an association is made and the conditional response (CR) becomes transferred onto the (previously neutral) conditional strimulus (CS); a conditional reflex has been learned.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000209	IAO:0000115	\"A type of associative learning that allows organisms to acquire affective responses, such as fear, in situations where a particular context or stimulus is predictably elicits fear via an aversive context.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000212	IAO:0000115	\"Operant conditioning is the use of a behavior's antecedent and/or its consequence to influence the occurrence and form of behavior.\" [wikipedia:Operant_conditioning]	
INFO	lowercase_definition	NBO:0000217	IAO:0000115	\"Avoidance learning when the action occurs.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000218	IAO:0000115	\"Avoidance learning when no action occurs.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000219	IAO:0000115	\"Avoid a situation completely.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000220	IAO:0000115	\"The sociological process of training individuals in a society to act or respond in a manner generally approved by the society in general and peer groups within society.\" [wikipedia:Social_conditioning]	
INFO	lowercase_definition	NBO:0000225	IAO:0000115	\"Perception of objects remains the same despite changes in their image on the retina.\" [:http\://science.jrank.org/pages/5094/Perception.html]	
INFO	lowercase_definition	NBO:0000229	IAO:0000115	\"Observable characteristic of behavior related to the awareness of body balance and movement.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000233	IAO:0000115	\"Behavior related to the tendency of an organism to maintain internal equilibrium.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000234	IAO:0000115	\"Behavior related to the deprivation of water.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000235	IAO:0000115	\"Behavior related to the deprivation of food.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000236	IAO:0000115	\"Behavior related to the drive of an organism to engage in sexual activity.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000237	IAO:0000115	\"Any process which modulates the physical craving for food.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000238	IAO:0000115	\"Any process which modulates the physical craving for food over short term food deprivation.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000239	IAO:0000115	\"Any process which modulates the physical craving for food over long term food deprivation.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000243	IAO:0000115	\"An observable characteristic of the behavior of an organism.\" [NBO:RH]	
INFO	lowercase_definition	NBO:0000245	IAO:0000115	\"A pathological anxiety characterized by long-lasting anxiety that is not focused on any one object or situation.\" [wikipedia:Generalized_anxiety_disorder]	
INFO	lowercase_definition	NBO:0000246	IAO:0000115	\"A pathological anxiety characterized by fear or anxiety triggered by a specific stimulus or situation.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000247	IAO:0000115	\"A pathological anxiety characterized by brief attacks of intense terror and apprehension, often marked by trembling, shaking, confusion, dizziness, nausea, difficulty breathing.\" [wikipedia:Panic_disorder]	
INFO	lowercase_definition	NBO:0000248	IAO:0000115	\"A pathological anxiety primarily characterized by repetitive obsessions (distressing, persistent, and intrusive thoughts or images) and compulsions (urges to perform specific acts or rituals).\" [wikipedia:Obsessive%E2%80%93compulsive_disorder]	
INFO	lowercase_definition	NBO:0000249	IAO:0000115	\"A pathological behavior characterized by one or more symptoms of a physical dysfunction but for which there is no identifiable organic cause.\" [wikipedia:Somatoform_disorder]	
INFO	lowercase_definition	NBO:0000250	IAO:0000115	\"A somatoform disorder characterised by a physical dysfunction (blindness, deafness, paralysis, numbness, etc. ) that has no underlying organic basis.\" [wikipedia:Conversion_disorder]	
INFO	lowercase_definition	NBO:0000251	IAO:0000115	\"A somatoform disorder characterised by a continuing belief that one has one or more serious illnesses although no medical evidence supports the belief.\" [wikipedia:Hypochondriasis]	
INFO	lowercase_definition	NBO:0000258	IAO:0000115	\"A mood disorder formerly characterised by alternating periods of mania and depression (and in some cases rapid cycling, mixed states, and psychotic symptoms).\" [wikipedia:Bipolar_disorder]	
INFO	lowercase_definition	NBO:0000266	IAO:0000115	\"Observable characteristic of behaviour related to cognitive processes.\" [NBO:RH]	
INFO	lowercase_definition	NBO:0000270	IAO:0000115	\"Observable characteristic of behavior associated with the intake of food or liquids.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000276	IAO:0000115	\"A behavioral interaction between organisms in which one organism exhibits aggression using vocal or verbal means.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000279	IAO:0000115	\"A discriminatory behavior that is related to age.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000281	IAO:0000115	\"Behavior related to having a generally positive attitude toward another person.\" [MBP:GVG]	
INFO	lowercase_definition	NBO:0000282	IAO:0000115	\"Wanting to be with another person.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000285	IAO:0000115	\"A helping behavior (without expectation of extrinsic rewards and sometimes involving personal risk or sacrifice) that benefits individuals or society.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000286	IAO:0000115	\"Prosocial behavior is caring about the welfare and rights of others, feeling concern and empathy for them, and acting in ways that benefit others.\" [wikipedia:Prosocial_behavior]	
INFO	lowercase_definition	NBO:0000287	IAO:0000115	\"Helping behavior refers to voluntary actions intended to help the others, with reward regarded or disregarded.\" [wikipedia:Helping_behavior]	
INFO	lowercase_definition	NBO:0000288	IAO:0000115	\"Reciprocal altruism is the idea that the incentive for an individual to help in the present is based on the expectation of the potential receipt in the future.\" [wikipedia:Helping_behavior]	
INFO	lowercase_definition	NBO:0000293	IAO:0000115	\"Behavior related to one or more capacities of the mind.\" [wikipedia:Intelligence]	
INFO	lowercase_definition	NBO:0000294	IAO:0000115	\"Behavior stemming from the ability to identify, assess, and control the emotions of oneself, of others, and of groups.\" [wikipedia:Emotional_intelligence]	
INFO	lowercase_definition	NBO:0000297	IAO:0000115	\"Behavior associated with problem finding and problem shaping.\" [wikipedia:Problem_solving]	
INFO	lowercase_definition	NBO:0000298	IAO:0000115	\"Behavior stemming from intelligence associated with the capacity of conveying information. (Example: behavior adaptation in chimpanzees in order to communicate with humans.)\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000300	IAO:0000115	\"A domineering, assault posture and/or hostile physical action towards animals exhibited by male animals.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000301	IAO:0000115	\"A domineering, assault posture and/or hostile physical action towards animals exhibited by female animals.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000302	IAO:0000115	\"A domineering, assault posture and/or hostile physical action towards animals exhibited by a mother or attending female.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000303	IAO:0000115	\"A domineering, assault posture and/or hostile physical action towards animals exhibited by a father or attending male.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000304	IAO:0000115	\"Behavior related with the gradual loss of information and experiences stored in the memory of an organism.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000306	IAO:0000115	\"Behavior related with the ability of an organism's ability to store information and experiences.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000307	IAO:0000115	\"Behavior related with the ability of an organism's ability to recall information and experiences.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000308	IAO:0000115	\"Cognitive perception of a sensation by any of the five senses -- vision, touch, smell, taste, and hearing.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000309	IAO:0000115	\"A phobia characterised by fear of social or performance situations in which embarrassment may occur.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000310	IAO:0000115	\"A phobia characterised by fear of high places.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000311	IAO:0000115	\"Behavior related to the actions of an organism in relation to sleep.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000312	IAO:0000115	\"Any process that modulates the frequency, rate or extent of sleep.\" [GOC:jl]	
INFO	lowercase_definition	NBO:0000313	IAO:0000115	\"The action, reaction, or performance of an organism in response to external or internal stimuli.\" [GO:GO\:0007610]	
INFO	lowercase_definition	NBO:0000314	IAO:0000115	\"Behavior related to the actions or reactions of an organism in response to a visual stimulus.\" [GO:0007632]	
INFO	lowercase_definition	NBO:0000315	IAO:0000115	\"Behavior related to the actions or reactions of an organism pertaining to movement of the eyes and of objects in the visual field, as in nystagmus.\" [GO:0007634]	
INFO	lowercase_definition	NBO:0000316	IAO:0000115	\"Behavior related to the actions or reactions of an organism in response to a sound.\" [GO:0031223]	
INFO	lowercase_definition	NBO:0000317	IAO:0000115	\"Behavior related to the awareness of body balance and movement.\" [MBP:GVG]	
INFO	lowercase_definition	NBO:0000322	IAO:0000115	\"Behavior as a result of the sensation of chemicals.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000323	IAO:0000115	\"Behavior related to the sensation of odors.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000326	IAO:0000115	\"Behavior related to environmental temperature.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000327	IAO:0000115	\"Behavior related to the sensations arising from the skin and from the muscles, tendons, and joints.\" [OBP:GVG]	
INFO	lowercase_definition	NBO:0000328	IAO:0000115	\"Behavior related to the detection of high environmental temperature.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000329	IAO:0000115	\"Behavior related to the detection of low environmental temperature.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000338	IAO:0000115	\"Movement behavior of the body or its parts.\"	
INFO	lowercase_definition	NBO:0000339	IAO:0000115	\"The coordination of combinations of body movements created with the kinematic (such as spatial direction) and kinetic (force) parameters that result in intended actions.\" [wikipedia:Motor_coordination]	
INFO	lowercase_definition	NBO:0000341	IAO:0000115	\"The coordinated control of eye movement with hand movement, and the processing of visual input to guide reaching and grasping along with the use of proprioception of the hands to guide the eyes.\" [wikipedia:Eye%E2%80%93hand_coordination]	
INFO	lowercase_definition	NBO:0000342	IAO:0000115	\"The coordination of limb movement.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000343	IAO:0000115	\"Coordination that results in spatial and temporal planning of reaching and grasping.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000344	IAO:0000115	\"Coordination that results in bimanual synchronization and temporal association of the hands.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000345	IAO:0000115	\"The coordination of lower limb movement.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000346	IAO:0000115	\"The coordination of upper limb movement.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000347	IAO:0000115	\"The coordination of large muscle groups and whole body movement.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000348	IAO:0000115	\"Coordination of small muscle movements which occur usually in coordination with the eye.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000350	IAO:0000115	\"Coordination involved in writing.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000351	IAO:0000115	\"The coordination of the whole body movement.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000352	IAO:0000115	\"The coordination of the lower body movement.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000353	IAO:0000115	\"The coordination of the upper body movement.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000355	IAO:0000115	\"Intentionally or habitually assumed arrangement of the body and its limbs.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000356	IAO:0000115	\"Intentionally or habitually assumed arrangement of the body.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000357	IAO:0000115	\"Intentionally or habitually assumed arrangement of the limbs.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000358	IAO:0000115	\"Intentionally or habitually assumed arrangement of the body and its limbs in inactivity.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000359	IAO:0000115	\"Behavior associated with surface locomotion.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000360	IAO:0000115	\"Behavior related to the upward thrust produced by the rapid, simultaneous extension of the hind legs with the intend to cross wide gaps in the locomotor surface.\" [MBP:GVG]	
INFO	lowercase_definition	NBO:0000361	IAO:0000115	\"The pattern of movement of the limbs of animals, characterized by elements of progression, stability, speed and length over the ground.\" [MP:0001406]	
INFO	lowercase_definition	NBO:0000362	IAO:0000115	\"A behavioral pattern characterized by the distance covered by as many steps as there are legs.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000363	IAO:0000115	\"Behavior related to the movement resulting by dragging the body close to the ground.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000364	IAO:0000115	\"Behavior related to the locomotion of animals in trees.\" [wikipedia:Arboreal_locomotion]	
INFO	lowercase_definition	NBO:0000365	IAO:0000115	arm over arm swinging movement through arboreal environment [NBO:AC]	
INFO	lowercase_definition	NBO:0000366	IAO:0000115	\"Behavior related to the movement of an organism from one location to another through the air.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000367	IAO:0000115	\"Behavior related to the self-propelled movement of an organism from one location to another through the air, usually by means of active wing movement.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000368	IAO:0000115	\"Behavior related to the ascending a steep object.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000369	IAO:0000115	\"Behavior related to the expansion lateral surface of the body with the intention of increasing the wind resistance against the body and hence reducing the speed of falling.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000370	IAO:0000115	\"Behavior related to the upward thrust produced by the rapid, simultaneous extension of the hind legs with the intend to rise in the air.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000371	IAO:0000115	\"Behavior related to the movement of an organism from one location to another through a liquid medium.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000372	IAO:0000115	\"Behavior related to the control of the direction of locomotion.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000373	IAO:0000115	\"Behavior related to the ability of an animal to determine and to alter its position in the environment.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000374	IAO:0000115	\"Alteration of speed or direction of movement in response to a sensory stimulus.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000375	IAO:0000115	\"Locomotory orientation in a specific spatial relationship to a stimulus.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000376	IAO:0000115	\"Behavior related to the mechanical alteration of the locomotor pattern through which the animal adjusts its position.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000377	IAO:0000115	\"Locomotory orientation in response to specific chemical concentration gradient.\" [GO:0006935]	
INFO	lowercase_definition	NBO:0000378	IAO:0000115	\"Locomotory orientation in response to gravity.\" [GO:0048062]	
INFO	lowercase_definition	NBO:0000379	IAO:0000115	\"Locomotory orientation away from the source of gravity.\" [GO:0048060]	
INFO	lowercase_definition	NBO:0000380	IAO:0000115	\"Locomotory orientation towards the source of gravity.\" [GO:0048061]	
INFO	lowercase_definition	NBO:0000381	IAO:0000115	\"Locomotory orientation in response to touch.\" [GO:0001966]	
INFO	lowercase_definition	NBO:0000382	IAO:0000115	\"Locomotory orientation in response to physical parameters involved in energy generation.\" [GO:0009453]	
INFO	lowercase_definition	NBO:0000383	IAO:0000115	\"Locomotory orientation in response to light.\" [GO:0042331]	
INFO	lowercase_definition	NBO:0000384	IAO:0000115	\"Locomotory orientation in response to a temperature gradient.\" [GO:0043052]	
INFO	lowercase_definition	NBO:0000385	IAO:0000115	\"Locomotory orientation in response to sound.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000386	IAO:0000115	\"Locomotory orientation in response to mechanical stimulus.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000387	IAO:0000115	\"Locomotory orientation in response to pressure.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000388	IAO:0000115	\"Behavior related to movements that occur independent of planning.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000389	IAO:0000115	\"Behavior related to involuntary movement in response to a stimulus.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000390	IAO:0000115	\"Reflex actions originating in the central nervous system that are exhibited by normal infants in response to particular stimuli.\" [wikipedia:Primitive_reflexes]	
INFO	lowercase_definition	NBO:0000391	IAO:0000115	\"An action or movement due to the application of a sudden unexpected stimulus.\" [wikipedia:Startle_reflex]	
INFO	lowercase_definition	NBO:0000392	IAO:0000115	\"A reflex that arises when tilting the head back while lying on the back causes the back to stiffen and even arch backwards, the legs to straighten, stiffen, and push together, the toes to point, the arms to bend at the elbows and wrists, and the hands to become fisted or the fingers to curl.\" [wikipedia:Tonic_labyrinthine_reflex]	
INFO	lowercase_definition	NBO:0000393	IAO:0000115	\"A reflex that assists in the birthing process and helps to develop muscle tone, kicking and stimulates vestibular function in utero.\" [wikipedia:Asymmetrical_tonic_neck_reflex]	
INFO	lowercase_definition	NBO:0000394	IAO:0000115	\"A reflex that causes the eyes to alternately fixate at far and near, expanding vision development from arms length to far away.\" [MBP:GVG]	
INFO	lowercase_definition	NBO:0000395	IAO:0000115	\"It is elicited by holding the newborn in ventral suspension (face down) and stroking along the one side of the spine. A reflex that caused the laterally flex toward the stimulated side when a newborn is held in ventral suspension (face down) and stroking along the one side of the spine.\" [NBO:Galant_reflex]	
INFO	lowercase_definition	NBO:0000396	IAO:0000115	\"A reflex elicited by the application of pressure to both palms resulting varying responses such as head flexion, head rotation or opening of the mouth, or a combination of these responses.\" [wikipedia:Primitive_reflexes]	
INFO	lowercase_definition	NBO:0000397	IAO:0000115	\"A reflex that causes the infant to begin to paddle and kick in a swimming motion upon its placement face down in a pool of water.\" [NBO:Primitive_reflexes]	
INFO	lowercase_definition	NBO:0000398	IAO:0000115	\"A reflex elicited when the sole of the foot is stimulated with a blunt instrument.\" [wikipedia:Plantar_reflex]	
INFO	lowercase_definition	NBO:0000399	IAO:0000115	\"A reflex elicited by the placement of an object in the infant's hand and strokes their palm, causing its fingers to close and grasp it.\" [wikipedia:Primitive_reflexes]	
INFO	lowercase_definition	NBO:0000400	IAO:0000115	\"A reflex that causes a newborn infant to turn his head toward anything that strokes his cheek or mouth, searching for the object by moving his head in steadily decreasing arcs until the object is found.\" [wikipedia:Primitive_reflexes]	
INFO	lowercase_definition	NBO:0000401	IAO:0000115	\"A reflex that causes the infant to instinctively suck at anything that touches the roof of their mouth and suddenly starts to suck simulating the way they naturally eat.\" [wikipedia:Primitive_reflexes]	
INFO	lowercase_definition	NBO:0000402	IAO:0000115	\"A reflex that causes the infant to attempt to 'walk' by placing one foot in front of the other when the soles of their feet touch a flat surface.\" [wikipedia:Primitive_reflexes]	
INFO	lowercase_definition	NBO:0000403	IAO:0000115	\"Behavior related to movements executed with intent.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000404	IAO:0000115	\"A muscle contraction in response to stretching within the muscle.\" [wikipedia:Stretch_reflex]	
INFO	lowercase_definition	NBO:0000405	IAO:0000115	\"A deep tendon reflex that elicits involuntary contraction of the biceps brachii muscle.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000406	IAO:0000115	\"A deep tendon reflex elicited by striking the lateral surface of the forearm proximal to the distal head of the radius, characterized by normal slight elbow flexion and forearm supination.\" [Medical disctionary:http\://medical-dictionary.thefreedictionary.com/brachioradialis+reflex]	
INFO	lowercase_definition	NBO:0000407	IAO:0000115	\"A reflex that elicits involuntary contraction of the extensor digitorum muscle.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000408	IAO:0000115	\"A deep tendon reflex that elicits involuntary contraction of the triceps brachii muscle.\" [wikipedia:Triceps_reflex]	
INFO	lowercase_definition	NBO:0000409	IAO:0000115	\"A deep tendon reflex that elicits extension of the leg resulting from a sharp tap on the patellar tendon.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000410	IAO:0000115	\"A reflex bending of the foot resulting from contraction of the calf muscles when the Achilles tendon is sharply struck.\" [Medical Dictionary:http\://medical-dictionary.thefreedictionary.com/Achilles+reflex]	
INFO	lowercase_definition	NBO:0000411	IAO:0000115	\"A reflex that involves cranial nerves.\" [wikipedia:Reflex]	
INFO	lowercase_definition	NBO:0000412	IAO:0000115	\"A reflex that controls the diameter of the pupil, in response to the intensity (luminance) of light that falls on the retina of the eye, thereby assisting in adaptation to various levels of darkness and light, in addition to retinal sensitivity.\" [wikipedia:Pupillary_light_reflex]	
INFO	lowercase_definition	NBO:0000413	IAO:0000115	\"A reflex action of the eye, in response to focusing on a near object, then looking at distant object (and vice versa), comprising coordinated changes in vergence, lens shape and pupil size.\" [wikipedia:Accommodation_reflex]	
INFO	lowercase_definition	NBO:0000415	IAO:0000115	\"An involuntary blinking of the eyelids elicited by stimulation of the cornea.\" [wikipedia:Corneal_reflex]	
INFO	lowercase_definition	NBO:0000416	IAO:0000115	\"A reflex eye movement that stabilizes images on the retina during head movement by producing an eye movement in the direction opposite to head movement, thus preserving the image on the center of the visual field.\" [wikipedia:Vestibulo-ocular_reflex]	
INFO	lowercase_definition	NBO:0000417	IAO:0000115	\"A form of involuntary eye movement that is part of the vestibulo-ocular reflex (VOR). It is characterized by alternating smooth pursuit in one direction and saccadic movement in the other direction.\" [wikipedia:Physiologic_nystagmus]	
INFO	lowercase_definition	NBO:0000418	IAO:0000115	\"A reflex contraction of the back of the throat, evoked by touching the soft palate.\" [wikipedia:Gag_reflex]	
INFO	lowercase_definition	NBO:0000419	IAO:0000115	\"Observable characteristic of behavior related to the readily reversible state of reduced awareness and metabolic activity that occurs periodically in many animals.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000420	IAO:0000115	\"A NREM parasomnia characterised by Involuntarily grinding of teeth while sleeping.\" [MBP:GVG]	
INFO	lowercase_definition	NBO:0000421	IAO:0000115	\"A circadian rhythm sleep disorder characterized by a much later than normal timing of sleep onset and offset and a period of peak alertness in the middle of the night.\" [wikipedia:Delayed_sleep_phase_syndrome]	
INFO	lowercase_definition	NBO:0000422	IAO:0000115	\"Inability to fall asleep and/or remain asleep for a reasonable amount of time.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000423	IAO:0000115	\"A dyssomnia characterised by excessive daytime sleepiness (EDS) in which a person experiences extreme fatigue and possibly falls asleep at inappropriate times.\" [wikipedia:Narcolepsy]	
INFO	lowercase_definition	NBO:0000424	IAO:0000115	\"A NREM parasomnia characterised by abrupt awakening from sleep with behavior consistent with terror and a temporary inability to regain full consciousness.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000425	IAO:0000115	\"A reflex that results in the contraction of the muscles of the abdominal wall in response to stimulation of the overlying skin.\" [web:http\://www.merriam-webster.com/medical/abdominal%20reflex]	
INFO	lowercase_definition	NBO:0000426	IAO:0000115	\"Reflexive contraction of the external anal sphincter upon stroking of the skin around the anus.\" [wikipedia:Anal_wink]	
